Id,TypeOfComputationUsed,GraphicalModelName,Iteration,MinAndMaxProbabilityofQueryequalsTrue,MaxAndMaxProbabilityofQueryequalsTrue,IntervalLength,NumberOfExtremePoints,AllExplored,Time,Total Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5
410,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.089,0.593,0,0,0,0,0
411,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.103,0.696,0,0,0,0,0
412,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.111,0.8069999999999999,0,0,0,0,0
413,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.109,0.9159999999999999,0,0,0,0,0
414,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.123,1.039,0,0,0,0,0
415,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.13,1.169,0,0,0,0,0
416,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.14,1.3090000000000002,0,0,0,0,0
417,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.074,1.3830000000000002,0,0,0,0,0
418,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.009,0.009,0,0,0,0,0
419,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.023,0,0,0,0,0
420,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.026,0.049,0,0,0,0,0
421,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.03,0.079,0,0,0,0,0
422,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.038,0.11699999999999999,0,0,0,0,0
423,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.048,0.16499999999999998,0,0,0,0,0
424,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.06,0.22499999999999998,0,0,0,0,0
425,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.063,0.288,0,0,0,0,0
426,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.067,0.355,0,0,0,0,0
427,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.077,0.432,0,0,0,0,0
428,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.081,0.513,0,0,0,0,0
429,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.09,0.603,0,0,0,0,0
430,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.698,0,0,0,0,0
431,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.1,0.7979999999999999,0,0,0,0,0
432,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.117,0.9149999999999999,0,0,0,0,0
433,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.14,1.055,0,0,0,0,0
434,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.138,1.193,0,0,0,0,0
435,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.15,1.343,0,0,0,0,0
436,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.077,1.42,0,0,0,0,0
437,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
438,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.018,0.024,0,0,0,0,0
439,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.028,0.052000000000000005,0,0,0,0,0
440,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.031,0.083,0,0,0,0,0
441,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.048,0.131,0,0,0,0,0
442,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.048,0.179,0,0,0,0,0
443,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.054,0.23299999999999998,0,0,0,0,0
444,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.063,0.296,0,0,0,0,0
445,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.066,0.362,0,0,0,0,0
446,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.079,0.441,0,0,0,0,0
447,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.091,0.532,0,0,0,0,0
448,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.09,0.622,0,0,0,0,0
449,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.717,0,0,0,0,0
450,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.107,0.824,0,0,0,0,0
451,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.114,0.938,0,0,0,0,0
452,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.136,1.0739999999999998,0,0,0,0,0
453,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.14,1.214,0,0,0,0,0
454,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.143,1.357,0,0,0,0,0
455,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.081,1.438,0,0,0,0,0
456,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.009,0.009,0,0,0,0,0
457,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.015,0.024,0,0,0,0,0
458,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.024,0.048,0,0,0,0,0
459,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.08,0,0,0,0,0
460,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.041,0.121,0,0,0,0,0
461,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.048,0.16899999999999998,0,0,0,0,0
462,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.057,0.22599999999999998,0,0,0,0,0
463,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.064,0.29,0,0,0,0,0
464,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.071,0.361,0,0,0,0,0
465,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.074,0.435,0,0,0,0,0
466,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.085,0.52,0,0,0,0,0
467,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.092,0.612,0,0,0,0,0
468,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.102,0.714,0,0,0,0,0
469,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.106,0.82,0,0,0,0,0
470,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.109,0.9289999999999999,0,0,0,0,0
471,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.129,1.0579999999999998,0,0,0,0,0
472,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.1909999999999998,0,0,0,0,0
473,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.3179999999999998,0,0,0,0,0
474,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.075,1.3929999999999998,0,0,0,0,0
475,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
476,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.015,0.022,0,0,0,0,0
477,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.024,0.046,0,0,0,0,0
478,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.029,0.075,0,0,0,0,0
479,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.042,0.11699999999999999,0,0,0,0,0
480,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.045,0.16199999999999998,0,0,0,0,0
481,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.054,0.21599999999999997,0,0,0,0,0
482,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.062,0.27799999999999997,0,0,0,0,0
483,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.066,0.344,0,0,0,0,0
484,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.072,0.416,0,0,0,0,0
485,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.083,0.499,0,0,0,0,0
486,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.089,0.588,0,0,0,0,0
487,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.098,0.6859999999999999,0,0,0,0,0
488,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.101,0.7869999999999999,0,0,0,0,0
489,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.111,0.8979999999999999,0,0,0,0,0
490,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.025,0,0,0,0,0
491,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.125,1.15,0,0,0,0,0
492,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.138,1.2879999999999998,0,0,0,0,0
493,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.072,1.3599999999999999,0,0,0,0,0
494,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
495,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.02,0,0,0,0,0
496,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.022,0.041999999999999996,0,0,0,0,0
497,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.074,0,0,0,0,0
498,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.044,0.118,0,0,0,0,0
499,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.051,0.16899999999999998,0,0,0,0,0
500,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.06,0.22899999999999998,0,0,0,0,0
501,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.061,0.29,0,0,0,0,0
502,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.063,0.353,0,0,0,0,0
503,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.083,0.436,0,0,0,0,0
504,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.087,0.523,0,0,0,0,0
505,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.618,0,0,0,0,0
506,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.096,0.714,0,0,0,0,0
507,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.098,0.8119999999999999,0,0,0,0,0
508,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.115,0.9269999999999999,0,0,0,0,0
509,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.12,1.047,0,0,0,0,0
510,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.18,0,0,0,0,0
511,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.141,1.321,0,0,0,0,0
512,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.071,1.392,0,0,0,0,0
513,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
514,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.015,0.022,0,0,0,0,0
515,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.024,0.046,0,0,0,0,0
516,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.078,0,0,0,0,0
517,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.042,0.12,0,0,0,0,0
518,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.047,0.16699999999999998,0,0,0,0,0
519,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.056,0.22299999999999998,0,0,0,0,0
520,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.062,0.285,0,0,0,0,0
521,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.063,0.348,0,0,0,0,0
522,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.077,0.425,0,0,0,0,0
523,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.085,0.51,0,0,0,0,0
524,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.089,0.599,0,0,0,0,0
525,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.694,0,0,0,0,0
526,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.101,0.7949999999999999,0,0,0,0,0
527,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.108,0.9029999999999999,0,0,0,0,0
528,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.124,1.027,0,0,0,0,0
529,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.124,1.1509999999999998,0,0,0,0,0
530,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.135,1.2859999999999998,0,0,0,0,0
531,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.074,1.3599999999999999,0,0,0,0,0
532,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
533,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.02,0,0,0,0,0
534,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.028,0.048,0,0,0,0,0
535,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.034,0.082,0,0,0,0,0
536,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.037,0.119,0,0,0,0,0
537,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.049,0.16799999999999998,0,0,0,0,0
538,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.055,0.22299999999999998,0,0,0,0,0
539,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.06,0.283,0,0,0,0,0
540,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.066,0.349,0,0,0,0,0
541,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.071,0.42,0,0,0,0,0
542,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.079,0.499,0,0,0,0,0
543,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.091,0.59,0,0,0,0,0
544,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.6849999999999999,0,0,0,0,0
545,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.101,0.7859999999999999,0,0,0,0,0
546,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.111,0.8969999999999999,0,0,0,0,0
547,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.119,1.016,0,0,0,0,0
548,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.127,1.143,0,0,0,0,0
549,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.135,1.278,0,0,0,0,0
550,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.075,1.353,0,0,0,0,0
551,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
552,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.014,0.021,0,0,0,0,0
553,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.022,0.043,0,0,0,0,0
554,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.034,0.077,0,0,0,0,0
555,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.041,0.118,0,0,0,0,0
556,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.051,0.16899999999999998,0,0,0,0,0
557,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.053,0.22199999999999998,0,0,0,0,0
558,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.058,0.27999999999999997,0,0,0,0,0
559,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.068,0.348,0,0,0,0,0
560,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.073,0.421,0,0,0,0,0
561,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.087,0.508,0,0,0,0,0
562,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.093,0.601,0,0,0,0,0
563,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.098,0.699,0,0,0,0,0
564,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.098,0.7969999999999999,0,0,0,0,0
565,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.113,0.9099999999999999,0,0,0,0,0
566,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.123,1.033,0,0,0,0,0
567,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.134,1.1669999999999998,0,0,0,0,0
568,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.142,1.3089999999999997,0,0,0,0,0
569,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.072,1.3809999999999998,0,0,0,0,0
570,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
571,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
572,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.026,0.046,0,0,0,0,0
573,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.03,0.076,0,0,0,0,0
574,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.042,0.118,0,0,0,0,0
575,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.049,0.16699999999999998,0,0,0,0,0
576,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.056,0.22299999999999998,0,0,0,0,0
577,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.059,0.282,0,0,0,0,0
578,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.069,0.351,0,0,0,0,0
579,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.083,0.434,0,0,0,0,0
580,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.083,0.517,0,0,0,0,0
581,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.092,0.609,0,0,0,0,0
582,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.704,0,0,0,0,0
583,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.095,0.7989999999999999,0,0,0,0,0
584,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.106,0.9049999999999999,0,0,0,0,0
585,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.12,1.025,0,0,0,0,0
586,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.124,1.149,0,0,0,0,0
587,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.133,1.282,0,0,0,0,0
588,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.074,1.356,0,0,0,0,0
589,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.006,0.006,0,0,0,0,0
590,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.015,0.020999999999999998,0,0,0,0,0
591,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.023,0.044,0,0,0,0,0
592,S-BP,lineModel20NONIncremental,3,0.6121956569423119,0.7166212534059946,0.10442559646368266,2,false,0.032,0.076,0,0,0,0,0
593,S-BP,lineModel20NONIncremental,4,0.6187604919661517,0.6486653661321787,0.02990487416602705,2,false,0.042,0.118,0,0,0,0,0
594,S-BP,lineModel20NONIncremental,5,0.6392020815264527,0.6396145303877715,4.1244886131874825E-4,2,false,0.048,0.16599999999999998,0,0,0,0,0
595,S-BP,lineModel20NONIncremental,6,0.6392020815264527,0.6394012181092373,1.99136582784587E-4,2,false,0.057,0.22299999999999998,0,0,0,0,0
596,S-BP,lineModel20NONIncremental,7,0.6392933391391247,0.6393557915465222,6.245240739755076E-5,2,false,0.062,0.285,0,0,0,0,0
597,S-BP,lineModel20NONIncremental,8,0.6393333355331104,0.6393333355331104,0.0,2,false,0.071,0.356,0,0,0,0,0
598,S-BP,lineModel20NONIncremental,9,0.6393333355331104,0.6393333355331104,0.0,2,false,0.072,0.428,0,0,0,0,0
599,S-BP,lineModel20NONIncremental,10,0.6393333355331104,0.6393333355331104,0.0,2,false,0.079,0.507,0,0,0,0,0
600,S-BP,lineModel20NONIncremental,11,0.6393333355331104,0.6393333355331104,0.0,2,false,0.091,0.598,0,0,0,0,0
601,S-BP,lineModel20NONIncremental,12,0.6393333355331104,0.6393333355331104,0.0,2,false,0.096,0.694,0,0,0,0,0
602,S-BP,lineModel20NONIncremental,13,0.6393333355331104,0.6393333355331104,0.0,2,false,0.1,0.7939999999999999,0,0,0,0,0
603,S-BP,lineModel20NONIncremental,14,0.6393333355331104,0.6393333355331104,0.0,2,false,0.115,0.9089999999999999,0,0,0,0,0
604,S-BP,lineModel20NONIncremental,15,0.6393333355331104,0.6393333355331104,0.0,2,false,0.126,1.035,0,0,0,0,0
605,S-BP,lineModel20NONIncremental,16,0.6393333355331104,0.6393333355331104,0.0,2,false,0.128,1.1629999999999998,0,0,0,0,0
606,S-BP,lineModel20NONIncremental,17,0.6393333355331104,0.6393333355331104,0.0,2,false,0.137,1.2999999999999998,0,0,0,0,0
607,S-BP,lineModel20NONIncremental,18,0.6393333355331104,0.6393333355331104,0.0,1,true,0.074,1.3739999999999999,0,0,0,0,0
608,S-BP,lineModel20NONIncremental,0,0.2727272727272727,1.0,0.7272727272727273,2,false,0.007,0.007,0,0,0,0,0
609,S-BP,lineModel20NONIncremental,1,0.2727272727272727,0.7948717948717948,0.5221445221445221,2,false,0.013,0.02,0,0,0,0,0
610,S-BP,lineModel20NONIncremental,2,0.4232902033271719,0.7166212534059946,0.2933310500788227,2,false,0.027,0.047,0,0,0,0,0
